BOUNDARIES, ELEMENTS
    709  72419   83125   83226   72520    70801
    710  72520   83226   83327   72621    70901
    711  72621   83327   83428   72722    71001
    712  72722   83428   83529   72823    71101
    713  72823   83529   83630   72924    71201
    714  72924   83630   83731   73025    71301
    715  73025   83731   83832   73126    71401
    716  73126   83832   83933   73227    71501
    717  73227   83933   84034   73328    71601
    718  73328   84034   84135   73429    71701
    719  73429   84135   84236   73530    71801
    720  73530   84236   84337   73631    71901
    721  73631   84337   84438   73732    72001
    722  73732   84438   84539   73833    72101
    723  73833   84539   84640   73934    72201
    724  73934   84640   84741   74035    72301
    725  74035   84741   84842   74136    72401
    726  74136   84842   84943   74237    72501
    727  74237   84943   85044   74338    72601
    728  74338   85044   85145   74439    72701
    729  74439   85145   85246   74540    72801
    730  74540   85246   85347   74641    72901
    731  74641   85347   85448   74742    73001
    732  74742   85448   85549   74843    73101
    733  74843   85549   85650   74944    73201
    734  74944   85650   85751   75045    73301
    735  75045   85751   85852   75146    73401
    736  75146   85852   85953   75247    73501
    737  75247   85953   86054   75348    73601
    738  75348   86054   86155   75449    73701
    739  75449   86155   86256   75550    73801
    740  75550   86256   86357   75651    73901
    741  75651   86357   86458   75752    74001
    742  75752   86458   86559   75853    74101
    743  75853   86559   86660   75954    74201
    744  75954   86660   86761   76055    74301
    745  76055   86761   86862   76156    74401
    746  76156   86862   86963   76257    74501
    747  76257   86963   87064   76358    74601
    748  76358   87064   87165   76459    74701
    749  76459   87165   87266   76560    74801
    750  76560   87266   87367   76661    74901
    751  76661   87367   87468   76762    75001
    752  76762   87468   87569   76863    75101
    753  76863   87569   87670   76964    75201
    754  76964   87670   87771   77065    75301
    755  77065   87771   87872   77166    75401
    756  77166   87872   87973   77267    75501
    757  77267   87973   88074   77368    75601
    758  77368   88074   88175   77469    75701
    759  77469   88175   88276   77570    75801
    760  77570   88276   88377   77671    75901
    761  77671   88377   88478   77772    76001
    762  77772   88478   88579   77873    76101
    763  77873   88579   88680   77974    76201
    764  77974   88680   88781   78075    76301
    765  78075   88781   88882   78176    76401
    766  78176   88882   88983   78277    76501
    767  78277   88983   89084   78378    76601
    768  78378   89084   89185   78479    76701
    769  78479   89185   89286   78580    76801
    770  78580   89286   89387   78681    76901
    771  78681   89387   89488   78782    77001
    772  78782   89488   89589   78883    77101
    773  78883   89589   89690   78984    77201
    774  78984   89690   89791   79085    77301
    775  79085   89791   89892   79186    77401
